year,County,FarmCode,Postcode,FieldName,FieldNumber,crop,Pcode,UNIQUE,a,l,m,h,v,Density.Score,n,Density.States
2018,Lincolnshire,cooper,LN11_0NX,no.17,2,sbarley,LN11_0NX_grid_2,LN11_0NX_grid_2_2018,133,3,0,0,0,0.022058824,136,2
2018,Lincolnshire,willoughby,LN13_9TD,garden,1,ww,LN13_9TD_grid_1,LN13_9TD_grid_1_2018,7,143,2,0,0,0.967105263,152,3
2018,Lincolnshire,willoughby,LN13_9TD,pigpen,3,ww,LN13_9TD_grid_3,LN13_9TD_grid_3_2018,3,40,20,7,0,1.442857143,70,4
2018,Lincolnshire,brantedge,LN5_0SP,woolfits,1,ww,LN5_0SP_grid_1,LN5_0SP_grid_1_2018,0,29,33,38,40,2.635714286,140,4
2018,Lincolnshire,brantedge,LN5_0SP,44.acre,2,sbarley,LN5_0SP_grid_2,LN5_0SP_grid_2_2018,176,4,0,0,0,0.022222222,180,2
2018,Lincolnshire,brantedge,LN5_0SP,sewage.works,3,ww,LN5_0SP_grid_3,LN5_0SP_grid_3_2018,8,92,8,0,0,1,108,3
2018,Bedfordshire,watergate,LU7_9LN,stable,1,ww,LU7_9LN_grid_1,LU7_9LN_grid_1_2018,4,145,5,0,0,1.006493506,154,3
2018,Bedfordshire,watergate,LU7_9LN,denmans.close,2,ww,LU7_9LN_grid_2,LU7_9LN_grid_2_2018,0,30,18,30,12,2.266666667,90,4
2018,Bedfordshire,hermitage,MK16_0HR,slade,2,sbarley,MK16_0HR_grid_2,MK16_0HR_grid_2_2018,26,78,0,0,0,0.75,104,2
2018,Bedfordshire,hermitage,MK16_0HR,moulsoe.cross,3,ww,MK16_0HR_grid_3,MK16_0HR_grid_3_2018,0,28,60,42,0,2.107692308,130,3
2018,Bedfordshire,boxhedge,MK43_0AT,big.boxhedge,1,wb,MK43_0AT_grid_1,MK43_0AT_grid_1_2018,222,80,0,0,0,0.264900662,302,2
2018,Bedfordshire,boxhedge,MK43_0AT,jollys,2,wb,MK43_0AT_grid_2,MK43_0AT_grid_2_2018,14,180,18,5,0,1.064516129,217,4
2018,Bedfordshire,boxhedge,MK43_0AT,pounds.lane,3,ww,MK43_0AT_grid_3,MK43_0AT_grid_3_2018,22,89,0,0,0,0.801801802,111,2
2018,Bedfordshire,lodge,MK44_1EJ,rootys,3,ww,MK44_1EJ_grid_3,MK44_1EJ_grid_3_2018,3,68,49,0,0,1.383333333,120,3
2018,Bedfordshire,north.end,MK44_1QT,gilberts,2,ww,MK44_1QT_grid_2,MK44_1QT_grid_2_2018,98,200,2,0,0,0.68,300,3
2018,Bedfordshire,green.end,MK44_2BU,common.green.end,1,ww,MK44_2BU_grid_1,MK44_2BU_grid_1_2018,20,167,0,0,0,0.893048128,187,2
2018,Bedfordshire,elliott.farms,MK44_2EE,fence.field,1,ww,MK44_2EE_grid_1,MK44_2EE_grid_1_2018,47,128,0,0,0,0.731428571,175,2
2018,Bedfordshire,elliott.farms,MK44_2EE,bottom.rosses,2,sbarley,MK44_2EE_grid_2,MK44_2EE_grid_2_2018,24,103,0,0,0,0.811023622,127,2
2018,Bedfordshire,elliott.farms,MK44_2EE,top.rosses.by.house,3,ww,MK44_2EE_grid_3,MK44_2EE_grid_3_2018,32,172,0,0,0,0.843137255,204,2
2018,Bedfordshire,rectory,MK44_2PD,maizys.laze,1,ww,MK44_2PD_grid_1,MK44_2PD_grid_1_2018,0,54,11,15,21,2.02970297,101,4
2018,Nottinghamshire,hollygate,NG12_2JW,orchard.field,2,wbarley,NG12_2JW_grid_2,NG12_2JW_grid_2_2018,196,19,1,0,0,0.097222222,216,3
2018,Nottinghamshire,hollygate,NG12_2JW,20.acre,3,ww,NG12_2JW_grid_3,NG12_2JW_grid_3_2018,51,65,23,14,5,1.094936709,158,5
2018,Nottinghamshire,rectory.copley,NG13_9LF,opposite.yard,3,sbarley,NG13_9LF_grid_3,NG13_9LF_grid_3_2018,6,78,0,0,0,0.928571429,84,2
2018,Nottinghamshire,staunton.charltons,NG13_9PE,pudding,2,ww,NG13_9PE_grid_2,NG13_9PE_grid_2_2018,4,110,12,0,0,1.063492063,126,3
2018,Lincolnshire,barn,NG32_3HX,allotment,1,ww,NG32_3HX_grid_1,NG32_3HX_grid_1_2018,0,15,43,13,1,2,72,4
2018,Lincolnshire,barn,NG32_3HX,rutland.south,2,wbarley,NG32_3HX_grid_2,NG32_3HX_grid_2_2018,69,93,3,4,0,0.656804734,169,4
2018,Lincolnshire,barn,NG32_3HX,rutland.north,3,wbarley,NG32_3HX_grid_3,NG32_3HX_grid_3_2018,135,5,0,0,0,0.035714286,140,2
2018,Northamptonshire,white.house,NN29_7JT,threadgold,1,ww,NN29_7JT_grid_1,NN29_7JT_grid_1_2018,0,91,90,13,0,1.597938144,194,3
2018,Northamptonshire,white.house,NN29_7JT,front.field,2,ww,NN29_7JT_grid_2,NN29_7JT_grid_2_2018,14,53,10,1,0,0.974358974,78,4
2018,Northamptonshire,white.house,NN29_7JT,whitehouse,3,ww,NN29_7JT_grid_3,NN29_7JT_grid_3_2018,36,188,0,0,0,0.839285714,224,2
2018,Norfolk,flordon.hall,NR15_1RT,bracon.close,2,ww,NR15_1RT_grid_2,NR15_1RT_grid_2_2018,0,23,36,48,2,2.266055046,109,4
2018,Norfolk,friars,NR15_2QL,ollands,2,ww,NR15_2QL_grid_2,NR15_2QL_grid_2_2018,58,81,1,0,0,0.592857143,140,3
2018,Norfolk,friars,NR15_2QL,goose,3,ww,NR15_2QL_grid_3,NR15_2QL_grid_3_2018,16,83,2,1,0,0.882352941,102,4
2018,Norfolk,honingham.thorpe.farms,NR17_1NJ,sherrards.green,1,wbarley,NR17_1NJ_grid_1,NR17_1NJ_grid_1_2018,34,55,1,0,0,0.633333333,90,3
2018,Warwickshire,bourton,OX17_1AS,angels.piece,1,ww,OX17_1AS_grid_1,OX17_1AS_grid_1_2018,0,112,0,0,0,1,112,1
2018,Warwickshire,bourton,OX17_1AS,midmeadow,4,ww,OX17_1AS_grid_4,OX17_1AS_grid_4_2018,13,102,0,0,0,0.886956522,115,2
2018,Northamptonshire,clattercote,OX17_1QB,barn.ground,1,ww,OX17_1QB_grid_1,OX17_1QB_grid_1_2018,0,169,76,53,2,1.626666667,300,4
2018,Northamptonshire,clattercote,OX17_1QB,clattercote.meadow,2,ww,OX17_1QB_grid_2,OX17_1QB_grid_2_2018,0,0,43,47,0,2.522222222,90,2
2018,Oxfordshire,perdiswell,OX20_1QJ,motox,3,ww,OX20_1QJ_grid_3,OX20_1QJ_grid_3_2018,180,38,0,0,0,0.174311927,218,2
2018,Oxfordshire,souldern.grounds,OX25_6LU,ramground,2,ww,OX25_6LU_grid_2,OX25_6LU_grid_2_2018,16,191,0,0,0,0.922705314,207,2
2018,Oxfordshire,twelve.acre.farm,OX29_4BH,emmas,2,sbarley,OX29_4BH_grid_2,OX29_4BH_grid_2_2018,56,12,0,0,0,0.176470588,68,2
2018,Oxfordshire,model.farm,OX49_5DX,stokewell.ground,1,ww,OX49_5DX_grid_1,OX49_5DX_grid_1_2018,24,88,2,0,0,0.807017544,114,3
2018,Oxfordshire,model.farm,OX49_5DX,clare,3,ww,OX49_5DX_grid_3,OX49_5DX_grid_3_2018,0,91,101,17,0,1.645933014,209,3
2018,Lincolnshire,churchview,PE10_0RZ,picks,1,ww,PE10_0RZ_grid_1,PE10_0RZ_grid_1_2018,0,12,59,77,32,2.716666667,180,4
2018,Lincolnshire,churchview,PE10_0RZ,cumfrey,2,SW,PE10_0RZ_grid_2,PE10_0RZ_grid_2_2018,1,172,30,0,0,1.142857143,203,3
2018,Lincolnshire,churchview,PE10_0RZ,turners,3,SW,PE10_0RZ_grid_3,PE10_0RZ_grid_3_2018,0,136,9,0,0,1.062068966,145,2
2018,Lincolnshire,charlton,PE12_6QG,rookery.one.and.two,1,ww,PE12_6QG_grid_1,PE12_6QG_grid_1_2018,0,35,89,54,1,2.117318436,179,4
2018,Lincolnshire,charlton,PE12_6QG,rookery.bottom,2,ww,PE12_6QG_grid_2,PE12_6QG_grid_2_2018,1,0,2,29,130,3.771604938,162,4
2018,Lincolnshire,lighthouse,PE12_9YT,corridor,1,ww,PE12_9YT_grid_1,PE12_9YT_grid_1_2018,20,237,0,0,0,0.922178988,257,2
2018,Cambridgeshire,wennington.lodge,PE28_2LP,bridge,1,,PE28_2LP_grid_1,PE28_2LP_grid_1_2018,0,192,26,0,0,1.119266055,218,2
2018,Cambridgeshire,barnfield,PE28_3LY,hill.field,2,wb,PE28_3LY_grid_2,PE28_3LY_grid_2_2018,71,94,0,0,0,0.56969697,165,2
2018,Cambridgeshire,manor.williams,PE28_5RR,top.of.lambs.lane.east,3,ww,PE28_5RR_grid_3,PE28_5RR_grid_3_2018,5,51,5,0,0,1,61,3
2018,Norfolk,cannister,PE32_2LW,lower.norrels.garden,1,woats/fallow,PE32_2LW_grid_1,PE32_2LW_grid_1_2018,100,0,0,0,0,0,100,1
2018,Norfolk,cannister,PE32_2LW,barn.field,2,woats,PE32_2LW_grid_2,PE32_2LW_grid_2_2018,47,56,0,0,0,0.54368932,103,2
2018,Cambridgeshire,burnt.house,PE7_2HP,joans.drove,1,ww,PE7_2HP_grid_1,PE7_2HP_grid_1_2018,11,163,30,14,2,1.240909091,220,5
2018,Cambridgeshire,burnt.house,PE7_2HP,mecks.centre,2,ww,PE7_2HP_grid_2,PE7_2HP_grid_2_2018,5,104,28,4,0,1.219858156,141,4
2018,Cambridgeshire,burnt.house,PE7_2HP,fletchers,3,ww,PE7_2HP_grid_3,PE7_2HP_grid_3_2018,170,12,0,0,0,0.065934066,182,2
2018,Bedfordshire,fullers.hill,SG19_3BP,middle.diff.align,2,ww,SG19_3BP_grid_2,SG19_3BP_grid_2_2018,0,97,64,20,0,1.574585635,181,3
2018,Bedfordshire,fullers.hill,SG19_3BP,dick.and.dolls,3,ww,SG19_3BP_grid_3,SG19_3BP_grid_3_2018,7,183,37,3,0,1.156521739,230,4
2018,East Riding of Yorkshire,manor.house,YO25_8DX,16.acre,1,ww,YO25_8DX_grid_1,YO25_8DX_grid_1_2018,99,76,0,0,0,0.434285714,175,2
2018,East Riding of Yorkshire,manor.house,YO25_8DX,44.acre.the.bottoms,2,ww,YO25_8DX_grid_2,YO25_8DX_grid_2_2018,67,170,22,0,0,0.826254826,259,3
2018,North Yorkshire,overton,YO30_1AA,overton.6,1,ww,YO30_1AA_grid_1,YO30_1AA_grid_1_2018,110,0,0,0,0,0,110,1
2018,North Yorkshire,overton,YO30_1AA,church,3,soats,YO30_1AA_grid_3,YO30_1AA_grid_3_2018,133,0,0,0,0,0,133,1
2018,North Yorkshire,hall.bank,YO30_1AN,new.parks,2,ww,YO30_1AN_grid_2,YO30_1AN_grid_2_2018,188,1,0,0,0,0.005291005,189,2
2018,North Yorkshire,hallmoor,YO32_2RQ,hallmoor.5,1,wbarley,YO32_2RQ_grid_1,YO32_2RQ_grid_1_2018,97,97,0,0,0,0.5,194,2
2018,North Yorkshire,raskelf,YO61_3LG,45.acre.nr.duffields,2,ww,YO61_3LG_grid_2,YO61_3LG_grid_2_2018,0,51,54,14,0,1.68907563,119,3
2018,North Yorkshire,raskelf,YO61_3LG,raskelf,3,ww,YO61_3LG_grid_3,YO61_3LG_grid_3_2018,2,48,54,73,5,2.17032967,182,5
2018,North Yorkshire,birch,YO62_5YD,newton.grange.23,1,wbarley,YO62_5YD_grid_1,YO62_5YD_grid_1_2018,55,110,0,0,0,0.666666667,165,2
2018,North Yorkshire,birch,YO62_5YD,newton.grange.bottom,2,ww,YO62_5YD_grid_2,YO62_5YD_grid_2_2018,75,64,0,0,0,0.460431655,139,2
2019,Warwickshire,squab.hall,CV33_9QB,field.3,1,WW,CV33_9QB_grid_1,CV33_9QB_grid_1_2019,13,181,15,0,0,1.009569378,209,3
2019,Warwickshire,squab.hall,CV33_9QB,field.5,2,ww,CV33_9QB_grid_2,CV33_9QB_grid_2_2019,5,65,4,0,0,0.986486486,74,3
2019,Warwickshire,squab.hall,CV33_9QB,Barnwell.Farm,4,ww,CV33_9QB_grid_4,CV33_9QB_grid_4_2019,9,49,33,4,1,1.364583333,96,5
2019,Warwickshire,croft,CV37_7NF,big.meadow,1,wbarley,CV37_7NF_grid_1,CV37_7NF_grid_1_2019,25,151,0,0,0,0.857954545,176,2
2019,Warwickshire,croft,CV37_7NF,new.bridge,2,wbarleyl,CV37_7NF_grid_2,CV37_7NF_grid_2_2019,65,82,10,1,0,0.664556962,158,4
2019,Warwickshire,croft,CV37_7NF,croft,3,ww,CV37_7NF_grid_3,CV37_7NF_grid_3_2019,75,57,2,0,0,0.455223881,134,3
2019,Lincolnshire,grange,DN36_5UP,glasshouse,3,ww,DN36_5UP_grid_3,DN36_5UP_grid_3_2019,0,42,64,79,9,2.283505155,194,4
2019,Lincolnshire,grange.faulding,DN40_3PX,glebe.22,1,wbarley,DN40_3PX_grid_1,DN40_3PX_grid_1_2019,21,190,0,0,0,0.900473934,211,2
2019,South Yorks,highfields,DN5_7UJ,common.hill,1,ww,DN5_7UJ_grid_1,DN5_7UJ_grid_1_2019,1,166,40,24,0,1.376623377,231,4
2019,South Yorks,manor.robinson,DN7_5TG,front.field,1,ww,DN7_5TG_grid_1,DN7_5TG_grid_1_2019,0,16,27,78,59,3,180,4
2019,South Yorks,manor.robinson,DN7_5TG,buckleys,2,ww,DN7_5TG_grid_2,DN7_5TG_grid_2_2019,3,98,74,50,9,1.846153846,234,5
2019,Buckinghamshire,moorleys,HP18_9QQ,wells.road,1,wbarley,HP18_9QQ_grid_1,HP18_9QQ_grid_1_2019,0,232,25,1,0,1.104651163,258,3
2019,Buckinghamshire,moorleys,HP18_9QQ,cow.road,2,wbarley,HP18_9QQ_grid_2,HP18_9QQ_grid_2_2019,0,40,25,0,0,1.384615385,65,2
2019,East Riding of Yorkshire,new.headlands,HU11_4QA,dottoms,1,ww,HU11_4QA_grid_1,HU11_4QA_grid_1_2019,0,6,80,102,11,2.592964824,199,4
2019,East Riding of Yorkshire,new.headlands,HU11_4QA,back.of.beans,2,ww,HU11_4QA_grid_2,HU11_4QA_grid_2_2019,6,129,56,20,1,1.438679245,212,5
2019,East Riding of Yorkshire,grange.patchett,HU15_1RG,15.acre.greenoak,2,ww,HU15_1RG_grid_2,HU15_1RG_grid_2_2019,6,119,6,0,0,1,131,3
2019,East Riding of Yorkshire,grange.patchett,HU15_1RG,19.acre,3,ww,HU15_1RG_grid_3,HU15_1RG_grid_3_2019,8,81,66,30,0,1.637837838,185,4
2019,East Riding of Yorkshire,bransholme.dairy,HU7_4YP,field.3,1,ww,HU7_4YP_grid_1,HU7_4YP_grid_1_2019,0,63,73,82,20,2.24789916,238,4
2019,Norfolk,hill,IP25_7EF,arable,1,,IP25_7EF_grid_1,IP25_7EF_grid_1_2019,9,81,18,18,8,1.514925373,134,5
2019,Norfolk,hill,IP25_7EF,bush.meadow,2,sbarley,IP25_7EF_grid_2,IP25_7EF_grid_2_2019,144,27,0,0,0,0.157894737,171,2
2019,Leicestershire,welldale,LE12_6JD,stack.field,3,sbarley,LE12_6JD_grid_3,LE12_6JD_grid_3_2019,64,149,0,0,0,0.699530516,213,2
2019,Leicestershire,welldale,LE12_6JD,12.acre.brook,4,ww,LE12_6JD_grid_4,LE12_6JD_grid_4_2019,14,61,33,8,0,1.301724138,116,4
2019,Northamptonshire,fox.and.hounds,LE16_7UG,noseley,3,ww,LE16_7UG_grid_3,LE16_7UG_grid_3_2019,0,143,65,26,0,1.5,234,3
2019,Northamptonshire,poplars,LE16_8TB,18.acre,2,ww,LE16_8TB_grid_2,LE16_8TB_grid_2_2019,0,36,59,65,1,2.192546584,161,4
2019,Lincolnshire,hall,LN1_2LL,top.cliffe,1,ww,LN1_2LL_grid_1,LN1_2LL_grid_1_2019,84,27,0,0,0,0.243243243,111,2
2019,Lincolnshire,hall,LN1_2LL,45.acre,2,ww,LN1_2LL_grid_2,LN1_2LL_grid_2_2019,226,41,11,2,0,0.246428571,280,4
2019,Lincolnshire,hall,LN1_2LL,middle.briest,3,,LN1_2LL_grid_3,LN1_2LL_grid_3_2019,50,72,0,0,0,0.590163934,122,2
2019,Lincolnshire,cooper,LN11_0NX,no.7a,1,wbarley,LN11_0NX_grid_1,LN11_0NX_grid_1_2019,2,69,1,0,0,0.986111111,72,3
2019,Lincolnshire,cooper,LN11_0NX,no.17,2,ww,LN11_0NX_grid_2,LN11_0NX_grid_2_2019,0,9,23,68,20,2.825,120,4
2019,Lincolnshire,cooper,LN11_0NX,no.19,3,ww,LN11_0NX_grid_3,LN11_0NX_grid_3_2019,0,125,27,0,0,1.177631579,152,2
2019,Lincolnshire,willoughby,LN13_9TD,garden,1,ww,LN13_9TD_grid_1,LN13_9TD_grid_1_2019,18,94,35,1,0,1.128378378,148,4
2019,Lincolnshire,willoughby,LN13_9TD,thors.manor.3,2,ww,LN13_9TD_grid_2,LN13_9TD_grid_2_2019,16,115,2,0,0,0.894736842,133,3
2019,Lincolnshire,leggott.m,LN4_4QQ,bridge.leggott,1,ww,LN4_4QQ_grid_1,LN4_4QQ_grid_1_2019,45,85,0,0,0,0.653846154,130,2
2019,Lincolnshire,leggott.m,LN4_4QQ,2x11,2,ww,LN4_4QQ_grid_2,LN4_4QQ_grid_2_2019,21,45,40,6,0,1.276785714,112,4
2019,Lincolnshire,leggott.c,LN5_0RD,capps,1,ww,LN5_0RD_grid_1,LN5_0RD_grid_1_2019,0,57,26,53,12,2.135135135,148,4
2019,Lincolnshire,leggott.c,LN5_0RD,horsewoods.3rd,3,ww,LN5_0RD_grid_3,LN5_0RD_grid_3_2019,5,199,0,0,0,0.975490196,204,2
2019,Lincolnshire,brantedge,LN5_0SP,woolfits,1,sbarley,LN5_0SP_grid_1,LN5_0SP_grid_1_2019,1,137,2,0,0,1.007142857,140,3
2019,Lincolnshire,brantedge,LN5_0SP,sewage.works,3,sbarley,LN5_0SP_grid_3,LN5_0SP_grid_3_2019,111,62,0,0,0,0.358381503,173,2
2019,Bedfordshire,watergate,LU7_9LN,stable,1,ww,LU7_9LN_grid_1,LU7_9LN_grid_1_2019,0,48,92,14,0,1.779220779,154,3
2019,Bedfordshire,watergate,LU7_9LN,homefield,3,ww,LU7_9LN_grid_3,LU7_9LN_grid_3_2019,27,51,23,3,0,1.019230769,104,4
2019,Bedfordshire,hermitage,MK16_0HR,clay.hill,1,ww,MK16_0HR_grid_1,MK16_0HR_grid_1_2019,3,44,65,4,0,1.603448276,116,4
2019,Bedfordshire,hermitage,MK16_0HR,moulsoe.cross,3,ww,MK16_0HR_grid_3,MK16_0HR_grid_3_2019,8,122,1,0,0,0.946564885,131,3
2019,Buckingham,chetwode.manor,MK18_4BB,court,2,WW,MK18_4BB_grid_2,MK18_4BB_grid_2_2019,0,155,18,0,0,1.104046243,173,2
2019,Bedfordshire,boxhedge,MK43_0AT,pounds.lane,3,wbarley,MK43_0AT_grid_3,MK43_0AT_grid_3_2019,96,0,0,0,0,0,96,1
2019,Bedfordshire,boxhedge,MK43_0AT,E.of.N.Crawley,4,ww,MK43_0AT_grid_4,MK43_0AT_grid_4_2019,15,73,10,4,0,1.029411765,102,4
2019,Bedfordshire,lodge,MK44_1EJ,little.great.close,1,ww,MK44_1EJ_grid_1,MK44_1EJ_grid_1_2019,0,5,18,28,152,3.610837438,203,4
2019,Bedfordshire,lodge,MK44_1EJ,middle.lodge,2,ww,MK44_1EJ_grid_2,MK44_1EJ_grid_2_2019,0,64,44,28,1,1.751824818,137,4
2019,Bedfordshire,north.end,MK44_1QT,gilberts,2,ww45,MK44_1QT_grid_2,MK44_1QT_grid_2_2019,128,161,10,0,0,0.605351171,299,3
2019,Bedfordshire,north.end,MK44_1QT,NorthEnd.Farm,3,ww,MK44_1QT_grid_3,MK44_1QT_grid_3_2019,21,74,42,34,0,1.520467836,171,4
2019,Bedfordshire,green.end,MK44_2BU,common.green.end,1,ww,MK44_2BU_grid_1,MK44_2BU_grid_1_2019,12,162,7,2,0,0.994535519,183,4
2019,Bedfordshire,elliott.farms,MK44_2EE,bottom.rosses,2,wbarley,MK44_2EE_grid_2,MK44_2EE_grid_2_2019,0,98,29,2,0,1.255813953,129,3
2019,Bedfordshire,elliott.farms,MK44_2EE,top.rosses.by.house,3,ww,MK44_2EE_grid_3,MK44_2EE_grid_3_2019,1,54,85,49,0,1.962962963,189,4
2019,Bedfordshire,rectory,MK44_2PD,bilses.hill,2,,MK44_2PD_grid_2,MK44_2PD_grid_2_2019,0,78,88,37,18,1.977375566,221,4
2019,Bedfordshire,rectory,MK44_2PD,bairds,3,ww,MK44_2PD_grid_3,MK44_2PD_grid_3_2019,11,116,2,0,0,0.930232558,129,3
2019,Nottinghamshire,hollygate,NG12_2JW,long.7.acre,1,ww,NG12_2JW_grid_1,NG12_2JW_grid_1_2019,0,15,23,28,13,2.493670886,79,4
2019,Nottinghamshire,hollygate,NG12_2JW,tree.field,4,ww,NG12_2JW_grid_4,NG12_2JW_grid_4_2019,11,42,10,14,11,1.681818182,88,5
2019,Nottinghamshire,rectory.copley,NG13_9LF,corner.13.acre,1,ww,NG13_9LF_grid_1,NG13_9LF_grid_1_2019,22,78,18,5,0,1.048780488,123,4
2019,Nottinghamshire,rectory.copley,NG13_9LF,top.end.mill.lane,2,wbarley,NG13_9LF_grid_2,NG13_9LF_grid_2_2019,23,86,0,0,0,0.788990826,109,2
2019,Nottinghamshire,staunton.charltons,NG13_9PE,lark,1,ww,NG13_9PE_grid_1,NG13_9PE_grid_1_2019,0,73,97,94,0,2.079545455,264,3
2019,Nottinghamshire,staunton.charltons,NG13_9PE,pudding,2,swheat,NG13_9PE_grid_2,NG13_9PE_grid_2_2019,92,33,0,0,0,0.264,125,2
2019,Nottinghamshire,staunton.charltons,NG13_9PE,barn.meadow,3,swheat,NG13_9PE_grid_3,NG13_9PE_grid_3_2019,25,71,0,0,0,0.739583333,96,2
2019,Lincolnshire,barn,NG32_3HX,allotment,1,ww,NG32_3HX_grid_1,NG32_3HX_grid_1_2019,0,5,51,16,0,2.152777778,72,3
2019,Northamptonshire,white.house,NN29_7JT,front.field,2,wbarley,NN29_7JT_grid_2,NN29_7JT_grid_2_2019,18,34,16,6,0,1.135135135,74,4
2019,Northamptonshire,white.house,NN29_7JT,whitehouse,3,wbarley,NN29_7JT_grid_3,NN29_7JT_grid_3_2019,26,160,26,5,0,1.046082949,217,4
2019,Northamptonshire,bfc.agronomy,NN6_8NN,ram.close,3,ww,NN6_8NN_grid_3,NN6_8NN_grid_3_2019,262,10,0,0,0,0.036764706,272,2
2019,Norfolk,flordon.hall,NR15_1RT,24.acre,1,ww,NR15_1RT_grid_1,NR15_1RT_grid_1_2019,0,1,4,77,142,3.607142857,224,4
2019,Norfolk,friars,NR15_2QL,pillbox,1,ww,NR15_2QL_grid_1,NR15_2QL_grid_1_2019,97,84,0,0,0,0.464088398,181,2
2019,Norfolk,friars,NR15_2QL,goose,3,wbarley,NR15_2QL_grid_3,NR15_2QL_grid_3_2019,21,69,5,1,0,0.854166667,96,4
2019,Norfolk,villa,NR16_1SN,glebe.30,1,swheat,NR16_1SN_grid_1,NR16_1SN_grid_1_2019,216,10,0,0,0,0.044247788,226,2
2019,Norfolk,honingham.thorpe.farms,NR17_1NJ,sherrards.green,1,ww,NR17_1NJ_grid_1,NR17_1NJ_grid_1_2019,48,45,0,0,0,0.483870968,93,2
2019,Northamptonshire,clattercote,OX17_1QB,stokes,3,WW,OX17_1QB_grid_3,OX17_1QB_grid_3_2019,3,117,45,2,0,1.275449102,167,4
2019,Oxfordshire,perdiswell,OX20_1QJ,south.bank,4,ww,OX20_1QJ_grid_4,OX20_1QJ_grid_4_2019,38,220,1,0,0,0.857142857,259,3
2019,Oxfordshire,souldern.grounds,OX25_6LU,slade,1,ww,OX25_6LU_grid_1,OX25_6LU_grid_1_2019,7,241,0,0,0,0.971774194,248,2
2019,Oxfordshire,model.farm,OX49_5DX,stokewell.ground,1,WW,OX49_5DX_grid_1,OX49_5DX_grid_1_2019,25,66,13,0,0,0.884615385,104,3
2019,Oxfordshire,model.farm,OX49_5DX,sids.and.the.linings,2,ww,OX49_5DX_grid_2,OX49_5DX_grid_2_2019,0,232,34,10,0,1.195652174,276,3
2019,Lincolnshire,churchview,PE10_0RZ,turners,3,ww,PE10_0RZ_grid_3,PE10_0RZ_grid_3_2019,0,1,17,48,114,3.527777778,180,4
2019,Lincolnshire,lighthouse,PE12_9YT,corridor,1,ww,PE12_9YT_grid_1,PE12_9YT_grid_1_2019,0,126,134,0,0,1.515384615,260,2
2019,Lincolnshire,lighthouse,PE12_9YT,roundabout,2,ww,PE12_9YT_grid_2,PE12_9YT_grid_2_2019,225,55,0,0,0,0.196428571,280,2
2019,Cambridgeshire,wennington.lodge,PE28_2LP,bridge,1,ww,PE28_2LP_grid_1,PE28_2LP_grid_1_2019,1,103,68,16,0,1.526595745,188,4
2019,Cambridgeshire,barnfield,PE28_3LY,big.orchard,1,ww,PE28_3LY_grid_1,PE28_3LY_grid_1_2019,0,76,94,5,0,1.594285714,175,3
2019,Cambridgeshire,barnfield,PE28_3LY,hill.field,2,ww,PE28_3LY_grid_2,PE28_3LY_grid_2_2019,3,138,22,1,2,1.162650602,166,5
2019,Cambridgeshire,barnfield,PE28_3LY,sinkers.hole,3,wbarley,PE28_3LY_grid_3,PE28_3LY_grid_3_2019,2,47,13,3,0,1.261538462,65,4
2019,Cambridgeshire,barnfield,PE28_3LY,barnfield,4,wbarley,PE28_3LY_grid_4,PE28_3LY_grid_4_2019,0,22,4,7,6,1.923076923,39,4
2019,Cambridgeshire,manor.williams,PE28_5RR,chapmans,2,ww,PE28_5RR_grid_2,PE28_5RR_grid_2_2019,0,82,17,0,0,1.171717172,99,2
2019,Cambridgeshire,manor.williams,PE28_5RR,top.of.lambs.lane.east,3,sbarley,PE28_5RR_grid_3,PE28_5RR_grid_3_2019,20,39,0,0,0,0.661016949,59,2
2019,Norfolk,cannister,PE32_2LW,lower.norrels.garden,1,ww,PE32_2LW_grid_1,PE32_2LW_grid_1_2019,0,21,53,16,0,1.944444444,90,3
2019,Norfolk,cannister,PE32_2LW,barn.field,2,ww,PE32_2LW_grid_2,PE32_2LW_grid_2_2019,0,49,47,10,0,1.632075472,106,3
2019,Cambridgeshire,burnt.house,PE7_2HP,joans.drove,1,ww,PE7_2HP_grid_1,PE7_2HP_grid_1_2019,118,18,34,43,7,1.104545455,220,5
2019,Bedfordshire,fullers.hill,SG19_3BP,pink.cottage.close,1,ww,SG19_3BP_grid_1,SG19_3BP_grid_1_2019,16,228,33,0,0,1.061371841,277,3
2019,East Riding of Yorkshire,manor.house,YO25_8DX,44.acre.the.bottoms,2,wbarley,YO25_8DX_grid_2,YO25_8DX_grid_2_2019,60,203,14,0,0,0.833935018,277,3
2019,North Yorkshire,overton,YO30_1AA,church,3,ww,YO30_1AA_grid_3,YO30_1AA_grid_3_2019,132,1,0,0,0,0.007518797,133,2
2019,North Yorkshire,hall.bank,YO30_1AN,eds,1,ww,YO30_1AN_grid_1,YO30_1AN_grid_1_2019,138,137,1,0,0,0.503623188,276,3
2019,North Yorkshire,hall.bank,YO30_1AN,new.parks,2,ww,YO30_1AN_grid_2,YO30_1AN_grid_2_2019,188,1,0,0,0,0.005291005,189,2
2019,North Yorkshire,hallmoor,YO32_2RQ,hall.moor.8,2,ww,YO32_2RQ_grid_2,YO32_2RQ_grid_2_2019,52,63,0,0,0,0.547826087,115,2
2019,North Yorkshire,raskelf,YO61_3LG,24.acre,1,ww,YO61_3LG_grid_1,YO61_3LG_grid_1_2019,0,77,88,41,5,1.876777251,211,4
